"_","Id","Company__c","CreatedById","CreatedDate","ECOGroupID__c","MtlPartNum__c","MtlSeq__c","Operations__c","PartNum__c","Plant__c","PullAsAsm__c","QtyPer__c","RelatedOperation__c","RevisionNum__c","SystemModstamp"
"[Materials__c]","a5Q5d000000Crv9EAC","JC","0053h000003HAl9AAG","2023-06-07T20:08:08.000+0000","bgonnelli","LA4-00002","40","a5R5d00000095XwEAI","EFR0W20-001","ALS001","false","12","10","1","2023-06-07T20:08:08.000+0000"
"[Materials__c]","a5Q5d000000CrvEEAS","JC","0053h000003HAl9AAG","2023-06-07T20:08:26.000+0000","bgonnelli","LA4-00003","50","a5R5d00000095XwEAI","EFR0W20-001","ALS001","false","12","10","1","2023-06-07T20:08:26.000+0000"
"[Materials__c]","a5Q5d000000CrvJEAS","JC","0053h000003HAl9AAG","2023-06-07T20:08:46.000+0000","bgonnelli","BX1-00010","60","a5R5d00000095XwEAI","EFR0W20-001","ALS001","false","1","10","1","2023-06-07T20:08:46.000+0000"
"[Materials__c]","a5Q5d000000CsOsEAK","JC","0053h000003HAl9AAG","2023-06-09T14:41:55.000+0000","bgonnelli","NR70","10","a5R5d0000009642EAA","NR70W-003","ALS001","false","3","10","1","2023-06-09T15:56:37.000+0000"
"[Materials__c]","a5Q5d000000CsOxEAK","JC","0053h000003HAl9AAG","2023-06-09T14:42:14.000+0000","bgonnelli","BT3-00006","20","a5R5d0000009642EAA","NR70W-003","ALS001","false","3","10","1","2023-06-09T15:52:53.000+0000"
"[Materials__c]","a5Q5d000000CsP2EAK","JC","0053h000003HAl9AAG","2023-06-09T14:42:32.000+0000","bgonnelli","CB3-00003","30","a5R5d0000009642EAA","NR70W-003","ALS001","false","3","10","1","2023-06-09T15:53:10.000+0000"
"[Materials__c]","a5Q5d000000CsP7EAK","JC","0053h000003HAl9AAG","2023-06-09T14:42:52.000+0000","bgonnelli","LA3-00001","40","a5R5d0000009642EAA","NR70W-003","ALS001","false","3","10","1","2023-06-09T15:53:31.000+0000"
"[Materials__c]","a5Q5d000000CsPCEA0","JC","0053h000003HAl9AAG","2023-06-09T14:43:11.000+0000","bgonnelli","LA3-00002","50","a5R5d0000009642EAA","NR70W-003","ALS001","false","3","10","1","2023-06-09T15:53:48.000+0000"
"[Materials__c]","a5Q5d000000CsPDEA0","JC","0053h000003HAl9AAG","2023-06-09T14:43:50.000+0000","bgonnelli","BX3-00004","70","a5R5d0000009642EAA","NR70W-003","ALS001","false","1","10","1","2023-06-09T15:47:56.000+0000"
"[Materials__c]","a5Q5d000000CsPHEA0","JC","0053h000003HAl9AAG","2023-06-09T14:43:34.000+0000","bgonnelli","PT1-00002","60","a5R5d0000009642EAA","NR70W-003","ALS001","false","0.0142","10","1","2023-06-09T15:54:52.000+0000"
"[Materials__c]","a5Q5d000000CsqYEAS","JC","0053h000003HAl9AAG","2023-06-14T19:13:03.000+0000","bgonnelli","541","10","a5R5d00000097MMEAY","PHD57234","ALS001","false","275","10","1","2023-06-14T19:13:03.000+0000"
"[Materials__c]","a5Q5d000000CsqdEAC","JC","0053h000003HAl9AAG","2023-06-14T19:13:36.000+0000","bgonnelli","TO2-00001","20","a5R5d00000097MMEAY","PHD57234","ALS001","false","1","10","1","2023-06-14T19:13:36.000+0000"
"[Materials__c]","a5Q5d000000CsqiEAC","JC","0053h000003HAl9AAG","2023-06-14T19:13:57.000+0000","bgonnelli","LA1-00038","30","a5R5d00000097MMEAY","PHD57234","ALS001","false","1","10","1","2023-06-14T19:13:57.000+0000"
"[Materials__c]","a5Q5d000000Ct1NEAS","JC","0053h000003HAl9AAG","2023-06-15T14:55:22.000+0000","bgonnelli","NR50","10","a5R5d00000097cKEAQ","NR50W-001","ALS001","false","3","10","1","2023-06-15T14:55:22.000+0000"
"[Materials__c]","a5Q5d000000Ct1OEAS","JC","0053h000003HAl9AAG","2023-06-15T14:55:45.000+0000","bgonnelli","BT1-00002","20","a5R5d00000097cKEAQ","NR50W-001","ALS001","false","12","10","1","2023-06-15T14:55:45.000+0000"
"[Materials__c]","a5Q5d000000Ct1SEAS","JC","0053h000003HAl9AAG","2023-06-15T14:56:09.000+0000","bgonnelli","CB3-00003","30","a5R5d00000097cKEAQ","NR50W-001","ALS001","false","12","10","1","2023-06-15T14:56:09.000+0000"
"[Materials__c]","a5Q5d000000Ct1XEAS","JC","0053h000003HAl9AAG","2023-06-15T14:56:25.000+0000","bgonnelli","LA4-00002","40","a5R5d00000097cKEAQ","NR50W-001","ALS001","false","12","10","1","2023-06-15T14:56:25.000+0000"
"[Materials__c]","a5Q5d000000Ct1cEAC","JC","0053h000003HAl9AAG","2023-06-15T14:56:41.000+0000","bgonnelli","LA4-0003","50","a5R5d00000097cKEAQ","NR50W-001","ALS001","false","12","10","1","2023-06-15T14:56:41.000+0000"
"[Materials__c]","a5Q5d000000Ct1hEAC","JC","0053h000003HAl9AAG","2023-06-15T14:57:04.000+0000","bgonnelli","BX1-00010","60","a5R5d00000097cKEAQ","NR50W-001","ALS001","false","1","10","1","2023-06-15T14:57:04.000+0000"
"[Materials__c]","a5Q5d000000Ct1mEAC","JC","0053h000003HAl9AAG","2023-06-15T14:57:24.000+0000","bgonnelli","PT1-00002","70","a5R5d00000097cKEAQ","NR50W-001","ALS001","false","0.011904","10","1","2023-06-15T14:57:24.000+0000"
"[Materials__c]","a5Q5d000000Ct1rEAC","JC","0053h000003HAl9AAG","2023-06-15T16:01:54.000+0000","bgonnelli","NR70","10","a5R5d00000097coEAA","NR70W-001","ALS001","false","3","10","1","2023-06-15T16:01:54.000+0000"
"[Materials__c]","a5Q5d000000Ct1wEAC","JC","0053h000003HAl9AAG","2023-06-15T16:02:16.000+0000","bgonnelli","BT1-00002","20","a5R5d00000097coEAA","NR70W-001","ALS001","false","12","10","1","2023-06-15T16:02:16.000+0000"
"[Materials__c]","a5Q5d000000Ct21EAC","JC","0053h000003HAl9AAG","2023-06-15T16:02:40.000+0000","bgonnelli","CB3-00003","30","a5R5d00000097coEAA","NR70W-001","ALS001","false","12","10","1","2023-06-15T16:02:40.000+0000"
"[Materials__c]","a5Q5d000000Ct26EAC","JC","0053h000003HAl9AAG","2023-06-15T16:02:58.000+0000","bgonnelli","LA4-00002","40","a5R5d00000097coEAA","NR70W-001","ALS001","false","12","10","1","2023-06-15T16:02:58.000+0000"
"[Materials__c]","a5Q5d000000Ct2BEAS","JC","0053h000003HAl9AAG","2023-06-15T16:03:15.000+0000","bgonnelli","LA4-00003","50","a5R5d00000097coEAA","NR70W-001","ALS001","false","12","10","1","2023-06-15T16:03:15.000+0000"
"[Materials__c]","a5Q5d000000Ct2CEAS","JC","0053h000003HAl9AAG","2023-06-15T16:03:32.000+0000","bgonnelli","BX1-00010","60","a5R5d00000097coEAA","NR70W-001","ALS001","false","1","10","1","2023-06-15T16:03:32.000+0000"
"[Materials__c]","a5Q5d000000Ct2GEAS","JC","0053h000003HAl9AAG","2023-06-15T16:03:55.000+0000","bgonnelli","PT1-00002","70","a5R5d00000097coEAA","NR70W-001","ALS001","false","0.011904","10","1","2023-06-15T16:03:55.000+0000"
"[Materials__c]","a5Q5d000000Ct2LEAS","JC","0053h000003HAl9AAG","2023-06-15T16:11:26.000+0000","bgonnelli","128","10","a5R5d00000097f9EAA","12813-275","ALS001","false","275","10","1","2023-06-15T16:11:26.000+0000"
"[Materials__c]","a5Q5d000000Ct2QEAS","JC","0053h000003HAl9AAG","2023-06-15T16:11:52.000+0000","bgonnelli","TO2-00001","20","a5R5d00000097f9EAA","12813-275","ALS001","false","1","10","1","2023-06-15T16:11:52.000+0000"
"[Materials__c]","a5Q5d000000Ct2VEAS","JC","0053h000003HAl9AAG","2023-06-15T16:12:31.000+0000","bgonnelli","LA1-00013","30","a5R5d00000097f9EAA","12813-275","ALS001","false","1","10","1","2023-06-15T16:12:31.000+0000"
"[Materials__c]","a5Q5d000000Ct2aEAC","JC","0053h000003HAl9AAG","2023-06-15T16:14:20.000+0000","bgonnelli","330","10","a5R5d00000097fEEAQ","3303-001","ALS001","false","3","10","1","2023-06-15T16:14:20.000+0000"
"[Materials__c]","a5Q5d000000Ct2bEAC","JC","0053h000003HAl9AAG","2023-06-15T16:17:14.000+0000","bgonnelli","BX1-00012","20","a5R5d00000097fEEAQ","3303-001","ALS001","false","1","10","1","2023-06-15T16:17:14.000+0000"
"[Materials__c]","a5Q5d000000Ct2fEAC","JC","0053h000003HAl9AAG","2023-06-15T16:18:10.000+0000","bgonnelli","BT1-00003","30","a5R5d00000097fEEAQ","3303-001","ALS001","false","12","10","1","2023-06-15T16:18:10.000+0000"
"[Materials__c]","a5Q5d000000Ct2kEAC","JC","0053h000003HAl9AAG","2023-06-15T16:18:47.000+0000","bgonnelli","CB3-00001","40","a5R5d00000097fEEAQ","3303-001","ALS001","false","12","10","1","2023-06-15T16:18:47.000+0000"
"[Materials__c]","a5Q5d000000Ct2pEAC","JC","0053h000003HAl9AAG","2023-06-15T16:19:12.000+0000","bgonnelli","LA4-00003","50","a5R5d00000097fEEAQ","3303-001","ALS001","false","12","10","1","2023-06-15T16:19:12.000+0000"
"[Materials__c]","a5Q5d000000Ct2uEAC","JC","0053h000003HAl9AAG","2023-06-15T16:19:29.000+0000","bgonnelli","LA4-00002","60","a5R5d00000097fEEAQ","3303-001","ALS001","false","12","10","1","2023-06-15T16:19:29.000+0000"
"[Materials__c]","a5Q5d000000Ct2vEAC","JC","0053h000003HAl9AAG","2023-06-15T16:20:05.000+0000","bgonnelli","PT1-00002","70","a5R5d00000097fEEAQ","3303-001","ALS001","false","0.0119","10","1","2023-06-15T16:20:05.000+0000"
"[Materials__c]","a5Q5d000000Ct39EAC","JC","0053h000003HAl9AAG","2023-06-15T17:08:52.000+0000","bgonnelli","303","10","a5R5d00000097hFEAQ","3033-001","ALS001","false","3","10","1","2023-06-15T17:08:52.000+0000"
"[Materials__c]","a5Q5d000000Ct3EEAS","JC","0053h000003HAl9AAG","2023-06-15T17:12:43.000+0000","bgonnelli","BT1-00001","20","a5R5d00000097hFEAQ","3033-001","ALS001","false","12","10","1","2023-06-15T17:12:43.000+0000"
"[Materials__c]","a5Q5d000000Ct3JEAS","JC","0053h000003HAl9AAG","2023-06-15T17:13:07.000+0000","bgonnelli","CB3-00006","30","a5R5d00000097hFEAQ","3033-001","ALS001","false","12","10","1","2023-06-15T17:13:07.000+0000"
"[Materials__c]","a5Q5d000000Ct3OEAS","JC","0053h000003HAl9AAG","2023-06-15T17:13:26.000+0000","bgonnelli","LA4-00002","40","a5R5d00000097hFEAQ","3033-001","ALS001","false","12","10","1","2023-06-15T17:13:26.000+0000"
"[Materials__c]","a5Q5d000000Ct3TEAS","JC","0053h000003HAl9AAG","2023-06-15T17:13:42.000+0000","bgonnelli","LA4-00003","50","a5R5d00000097hFEAQ","3033-001","ALS001","false","12","10","1","2023-06-15T17:13:42.000+0000"
"[Materials__c]","a5Q5d000000Ct3YEAS","JC","0053h000003HAl9AAG","2023-06-15T17:13:58.000+0000","bgonnelli","BX1-00010","60","a5R5d00000097hFEAQ","3033-001","ALS001","false","1","10","1","2023-06-15T17:13:58.000+0000"
"[Materials__c]","a5Q5d000000Ct3dEAC","JC","0053h000003HAl9AAG","2023-06-15T17:14:19.000+0000","bgonnelli","PT1-00002","70","a5R5d00000097hFEAQ","3033-001","ALS001","false","0.011904","101","1","2023-06-15T17:14:19.000+0000"
"[Materials__c]","a5Q5d000000CthIEAS","JC","0053h000003HAl9AAG","2023-06-22T15:23:25.000+0000","bgonnelli","ILA-LZ0W20","10","a5R5d00000099XbEAI","30013012-95100C020","ALS001","false","55","10","1","2023-06-22T15:24:45.000+0000"
"[Materials__c]","a5Q5d000000CthJEAS","JC","0053h000003HAl9AAG","2023-06-22T15:25:35.000+0000","bgonnelli","DR1-00010","20","a5R5d00000099XbEAI","30013012-95100C020","ALS001","false","1","10","1","2024-03-13T19:13:15.000+0000"
"[Materials__c]","a5Q5d000000CthNEAS","JC","0053h000003HAl9AAG","2023-06-22T15:32:14.000+0000","bgonnelli","LA1-00043","30","a5R5d00000099XbEAI","30013012-95100C020","ALS001","false","1","10","1","2023-06-22T15:32:14.000+0000"
"[Materials__c]","a5Q5d000000CthSEAS","JC","0053h000003HAl9AAG","2023-06-22T15:32:44.000+0000","bgonnelli","CB5-00003","40","a5R5d00000099XbEAI","30013012-95100C020","ALS001","false","1","10","1","2023-06-22T15:32:44.000+0000"
"[Materials__c]","a5Q5d000000CthTEAS","JC","0053h000003HAl9AAG","2023-06-22T15:33:23.000+0000","bgonnelli","CB5-00001","50","a5R5d00000099XbEAI","30013012-95100C020","ALS001","false","1","10","1","2023-06-22T15:33:23.000+0000"
"[Materials__c]","a5Q5d000000CthXEAS","JC","0053h000003HAl9AAG","2023-06-22T15:33:44.000+0000","bgonnelli","PT1-00005","60","a5R5d00000099XbEAI","30013012-95100C020","ALS001","false","0.25","10","1","2023-06-22T15:34:00.000+0000"
"[Materials__c]","a5Q5d000000CvOhEAK","JC","0053h000003HAl9AAG","2023-07-07T12:48:32.000+0000","bgonnelli","488","10","a5R5d0000009BVmEAM","488-275","ALS001","false","275","10","1","2023-07-07T12:48:32.000+0000"
"[Materials__c]","a5Q5d000000CvOiEAK","JC","0053h000003HAl9AAG","2023-07-07T12:49:35.000+0000","bgonnelli","LA1-00001","30","a5R5d0000009BVmEAM","488-275","ALS001","false","1","10","1","2023-07-07T12:49:35.000+0000"
"[Materials__c]","a5Q5d000000CvOmEAK","JC","0053h000003HAl9AAG","2023-07-07T12:49:15.000+0000","bgonnelli","TO2-00001","20","a5R5d0000009BVmEAM","488-275","ALS001","false","1","10","1","2023-07-07T12:49:15.000+0000"
"[Materials__c]","a5Q5d000000Cw20EAC","JC","0053h000003HAl9AAG","2023-07-12T20:21:26.000+0000","bgonnelli","460","10","a5R5d0000009EuMEAU","460-275","ALS001","false","275","10","1","2023-07-12T20:21:26.000+0000"
"[Materials__c]","a5Q5d000000Cw25EAC","JC","0053h000003HAl9AAG","2023-07-12T20:21:51.000+0000","bgonnelli","TO2-00001","20","a5R5d0000009EuMEAU","460-275","ALS001","false","1","10","1","2023-07-12T20:21:51.000+0000"
"[Materials__c]","a5Q5d000000Cw2AEAS","JC","0053h000003HAl9AAG","2023-07-12T20:22:18.000+0000","bgonnelli","LA1-00001","30","a5R5d0000009EuMEAU","460-275","ALS001","false","1","10","1","2023-07-12T20:22:18.000+0000"
"[Materials__c]","a5Q5d000000Cw7wEAC","JC","0053h000003HAl9AAG","2023-07-13T20:16:38.000+0000","bgonnelli","NR50","10","a5R5d0000009FLwEAM","NR50W-005","ALS001","false","5","10","1","2023-07-13T20:16:38.000+0000"
"[Materials__c]","a5Q5d000000Cw7xEAC","JC","0053h000003HAl9AAG","2023-07-13T20:23:34.000+0000","bgonnelli","PA1-00009","20","a5R5d0000009FM6EAM","NR70W-005","ALS001","false","1","10","1","2023-07-13T20:23:34.000+0000"
"[Materials__c]","a5Q5d000000Cw81EAC","JC","0053h000003HAl9AAG","2023-07-13T20:16:56.000+0000","bgonnelli","PA1-00009","20","a5R5d0000009FLwEAM","NR50W-005","ALS001","false","1","10","1","2023-07-13T20:16:56.000+0000"
"[Materials__c]","a5Q5d000000Cw86EAC","JC","0053h000003HAl9AAG","2023-07-13T20:17:12.000+0000","bgonnelli","PA2-00003","30","a5R5d0000009FLwEAM","NR50W-005","ALS001","false","1","10","1","2023-07-13T20:17:12.000+0000"
"[Materials__c]","a5Q5d000000Cw8BEAS","JC","0053h000003HAl9AAG","2023-07-13T20:17:26.000+0000","bgonnelli","LA1-00013","40","a5R5d0000009FLwEAM","NR50W-005","ALS001","false","1","10","1","2023-07-13T20:17:26.000+0000"
"[Materials__c]","a5Q5d000000Cw8GEAS","JC","0053h000003HAl9AAG","2023-07-13T20:17:48.000+0000","bgonnelli","PT1-00005","40","a5R5d0000009FLwEAM","NR50W-005","ALS001","false","0.0238","10","1","2023-07-13T20:21:24.000+0000"
"[Materials__c]","a5Q5d000000Cw8QEAS","JC","0053h000003HAl9AAG","2023-07-13T20:23:17.000+0000","bgonnelli","NR70","10","a5R5d0000009FM6EAM","NR70W-005","ALS001","false","5","10","1","2023-07-13T20:23:17.000+0000"
"[Materials__c]","a5Q5d000000Cw8VEAS","JC","0053h000003HAl9AAG","2023-07-13T20:23:57.000+0000","bgonnelli","PA2-00003","30","a5R5d0000009FM6EAM","NR70W-005","ALS001","false","1","10","1","2023-07-13T20:23:57.000+0000"
"[Materials__c]","a5Q5d000000Cw8aEAC","JC","0053h000003HAl9AAG","2023-07-13T20:35:00.000+0000","bgonnelli","LA1-00013","40","a5R5d0000009FM6EAM","NR70W-005","ALS001","false","1","10","1","2023-07-13T20:35:00.000+0000"
"[Materials__c]","a5Q5d000000Cw8fEAC","JC","0053h000003HAl9AAG","2023-07-13T20:35:23.000+0000","bgonnelli","PT1-00005","50","a5R5d0000009FM6EAM","NR70W-005","ALS001","false","0.0238","10","1","2023-07-13T20:35:23.000+0000"
"[Materials__c]","a5Q5d000000CwgiEAC","JC","0053h000003HAl9AAG","2023-07-17T15:36:34.000+0000","bgonnelli","481","10","a5R5d0000009G5LEAU","481-275","ALS001","false","275","10","1","2023-07-17T15:36:34.000+0000"
"[Materials__c]","a5Q5d000000CwgnEAC","JC","0053h000003HAl9AAG","2023-07-17T15:37:08.000+0000","bgonnelli","TO2-00001","20","a5R5d0000009G5LEAU","481-275","ALS001","false","1","10","1","2023-07-17T15:37:08.000+0000"
"[Materials__c]","a5Q5d000000CwgsEAC","JC","0053h000003HAl9AAG","2023-07-17T15:37:26.000+0000","bgonnelli","LA1-00001","30","a5R5d0000009G5LEAU","481-275","ALS001","false","1","10","1","2023-07-17T15:37:26.000+0000"
"[Materials__c]","a5Q5d000000CwnzEAC","JC","0053h000003HAl9AAG","2023-07-18T12:51:09.000+0000","bgonnelli","460","10","a5R5d0000009GLTEA2","99980068-95000C020","ALS001","false","265","10","1","2023-07-18T12:52:07.000+0000"
"[Materials__c]","a5Q5d000000Cwo0EAC","JC","0053h000003HAl9AAG","2023-07-18T12:51:54.000+0000","bgonnelli","LA1-00043","30","a5R5d0000009GLTEA2","99980068-95000C020","ALS001","false","1","10","1","2023-07-18T12:51:54.000+0000"
"[Materials__c]","a5Q5d000000Cwo4EAC","JC","0053h000003HAl9AAG","2023-07-18T12:51:31.000+0000","bgonnelli","TO2-00001","20","a5R5d0000009GLTEA2","99980068-95000C020","ALS001","false","1","10","1","2023-07-18T12:51:31.000+0000"
"[Materials__c]","a5Q5d000000CxOAEA0","JC","0053h000003HAl9AAG","2023-07-24T16:39:29.000+0000","bgonnelli","992W","10","a5R5d0000009IDqEAM","TL-10787","ALS001","false","2.54","10","1","2023-07-24T17:50:07.000+0000"
"[Materials__c]","a5Q5d000000CxOFEA0","JC","0053h000003HAl9AAG","2023-07-24T16:40:07.000+0000","bgonnelli","BT8-00001","20","a5R5d0000009IDqEAM","TL-10787","ALS001","false","12","10","1","2023-07-24T16:40:07.000+0000"
"[Materials__c]","a5Q5d000000CxOKEA0","JC","0053h000003HAl9AAG","2023-07-24T16:40:26.000+0000","bgonnelli","BX8-00002","30","a5R5d0000009IDqEAM","TL-10787","ALS001","false","1","10","1","2023-07-24T16:40:26.000+0000"
"[Materials__c]","a5Q5d000000CxOLEA0","JC","0053h000003HAl9AAG","2023-07-24T16:41:02.000+0000","bgonnelli","BT8-00025","40","a5R5d0000009IDqEAM","TL-10787","ALS001","false","12","10","1","2023-07-24T16:41:02.000+0000"
"[Materials__c]","a5Q5d000000CxOPEA0","JC","0053h000003HAl9AAG","2023-07-24T16:42:19.000+0000","bgonnelli","PT1-00002","50","a5R5d0000009IDqEAM","TL-10787","ALS001","false","0.00769","10","1","2023-07-24T16:42:32.000+0000"
"[Materials__c]","a5Q5d000000CxOUEA0","JC","0053h000003HAl9AAG","2023-07-24T16:44:32.000+0000","bgonnelli","649A","10","a5R5d0000009IEFEA2","TL-10796-1","ALS001","false","2.54","10","1","2023-09-21T11:11:31.000+0000"
"[Materials__c]","a5Q5d000000CxOVEA0","JC","0053h000003HAl9AAG","2023-07-24T17:06:18.000+0000","bgonnelli","BT8-00005","20","a5R5d0000009IEoEAM","TL-19032","ALS001","false","12","10","1","2023-07-24T17:06:18.000+0000"
"[Materials__c]","a5Q5d000000CxOZEA0","JC","0053h000003HAl9AAG","2023-07-24T16:45:33.000+0000","bgonnelli","BT8-00002","20","a5R5d0000009IEFEA2","TL-10796-1","ALS001","false","12","10","1","2023-07-24T16:45:33.000+0000"
"[Materials__c]","a5Q5d000000CxOeEAK","JC","0053h000003HAl9AAG","2023-07-24T16:45:54.000+0000","bgonnelli","BX8-00003","30","a5R5d0000009IEFEA2","TL-10796-1","ALS001","false","1","10","1","2023-07-24T16:45:54.000+0000"
"[Materials__c]","a5Q5d000000CxOjEAK","JC","0053h000003HAl9AAG","2023-07-24T16:46:11.000+0000","bgonnelli","BT8-00025","40","a5R5d0000009IEFEA2","TL-10796-1","ALS001","false","12","10","1","2023-07-24T16:46:11.000+0000"
"[Materials__c]","a5Q5d000000CxOoEAK","JC","0053h000003HAl9AAG","2023-07-24T16:46:29.000+0000","bgonnelli","PT1-00002","50","a5R5d0000009IEFEA2","TL-10796-1","ALS001","false","0.00769","10","1","2023-07-24T16:46:29.000+0000"
"[Materials__c]","a5Q5d000000CxOtEAK","JC","0053h000003HAl9AAG","2023-07-24T17:03:07.000+0000","bgonnelli","998A","10","a5R5d0000009IEjEAM","TL-10798","ALS001","false","2.54","10","1","2023-09-21T11:49:20.000+0000"
"[Materials__c]","a5Q5d000000CxOyEAK","JC","0053h000003HAl9AAG","2023-07-24T17:03:42.000+0000","bgonnelli","BT8-00003","20","a5R5d0000009IEjEAM","TL-10798","ALS001","false","12","10","1","2023-07-24T17:03:42.000+0000"
"[Materials__c]","a5Q5d000000CxOzEAK","JC","0053h000003HAl9AAG","2023-07-24T17:06:53.000+0000","bgonnelli","BT8-00025","40","a5R5d0000009IEoEAM","TL-19032","ALS001","false","12","10","1","2023-07-24T17:06:53.000+0000"
"[Materials__c]","a5Q5d000000CxP3EAK","JC","0053h000003HAl9AAG","2023-07-24T17:03:59.000+0000","bgonnelli","BX8-00004","30","a5R5d0000009IEjEAM","TL-10798","ALS001","false","1","10","1","2023-07-24T17:03:59.000+0000"
"[Materials__c]","a5Q5d000000CxP8EAK","JC","0053h000003HAl9AAG","2023-07-24T17:04:17.000+0000","bgonnelli","BT8-00025","40","a5R5d0000009IEjEAM","TL-10798","ALS001","false","12","10","1","2023-07-24T17:04:17.000+0000"
"[Materials__c]","a5Q5d000000CxPDEA0","JC","0053h000003HAl9AAG","2023-07-24T17:04:35.000+0000","bgonnelli","PT1-00002","50","a5R5d0000009IEjEAM","TL-10798","ALS001","false","769","10","1","2023-07-24T17:04:35.000+0000"
"[Materials__c]","a5Q5d000000CxPEEA0","JC","0053h000003HAl9AAG","2023-07-24T17:06:36.000+0000","bgonnelli","BX8-00006","30","a5R5d0000009IEoEAM","TL-19032","ALS001","false","1","10","1","2023-07-24T17:06:36.000+0000"
"[Materials__c]","a5Q5d000000CxPIEA0","JC","0053h000003HAl9AAG","2023-07-24T17:06:00.000+0000","bgonnelli","649A","10","a5R5d0000009IEoEAM","TL-19032","ALS001","false","2.54","10","1","2023-09-20T12:35:28.000+0000"
"[Materials__c]","a5Q5d000000CxPNEA0","JC","0053h000003HAl9AAG","2023-07-24T17:07:15.000+0000","bgonnelli","PT1-00002","50","a5R5d0000009IEoEAM","TL-19032","ALS001","false","0.00769","10","1","2023-07-24T17:07:15.000+0000"
"[Materials__c]","a5Q5d000000CxPSEA0","JC","0053h000003HAl9AAG","2023-07-24T18:42:51.000+0000","bgonnelli","330","10","a5R5d0000009IGaEAM","TL-18777","ALS001","false","55","10","1","2023-07-24T18:42:51.000+0000"
"[Materials__c]","a5Q5d000000CxPTEA0","JC","0053h000003HAl9AAG","2023-07-24T18:43:08.000+0000","bgonnelli","DR1-00015","20","a5R5d0000009IGaEAM","TL-18777","ALS001","false","1","10","1","2023-07-24T18:43:08.000+0000"
"[Materials__c]","a5Q5d000000CxPXEA0","JC","0053h000003HAl9AAG","2023-07-24T18:43:23.000+0000","bgonnelli","CB5-00005","30","a5R5d0000009IGaEAM","TL-18777","ALS001","false","1","10","1","2023-07-24T18:43:23.000+0000"
"[Materials__c]","a5Q5d000000CxPYEA0","JC","0053h000003HAl9AAG","2023-07-24T18:50:06.000+0000","bgonnelli","434","10","a5R5d0000009IGkEAM","TL-10377","ALS001","false","53","10","1","2023-07-24T18:50:06.000+0000"
"[Materials__c]","a5Q5d000000CxPZEA0","JC","0053h000003HAl9AAG","2023-07-24T18:50:35.000+0000","bgonnelli","CB5-00005","30","a5R5d0000009IGkEAM","TL-10377","ALS001","false","1","10","1","2023-07-24T18:50:35.000+0000"
"[Materials__c]","a5Q5d000000CxPcEAK","JC","0053h000003HAl9AAG","2023-07-24T18:43:49.000+0000","bgonnelli","CB5-00006","40","a5R5d0000009IGaEAM","TL-18777","ALS001","false","1","10","1","2023-07-24T18:43:49.000+0000"
"[Materials__c]","a5Q5d000000CxPdEAK","JC","0053h000003HAl9AAG","2023-07-24T18:44:07.000+0000","bgonnelli","PT1-00002","50","a5R5d0000009IGaEAM","TL-18777","ALS001","false","0.25","10","1","2023-07-24T18:44:07.000+0000"
"[Materials__c]","a5Q5d000000CxPeEAK","JC","0053h000003HAl9AAG","2023-07-24T18:47:32.000+0000","bgonnelli","LA1-00048","60","a5R5d0000009IGfEAM","TL-10388-55","ALS001","false","1","10","1","2023-07-24T18:47:32.000+0000"
"[Materials__c]","a5Q5d000000CxPhEAK","JC","0053h000003HAl9AAG","2023-07-24T18:44:25.000+0000","bgonnelli","LA1-00046","60","a5R5d0000009IGaEAM","TL-18777","ALS001","false","1","10","1","2023-07-24T18:44:25.000+0000"
"[Materials__c]","a5Q5d000000CxPmEAK","JC","0053h000003HAl9AAG","2023-07-24T18:46:19.000+0000","bgonnelli","441","10","a5R5d0000009IGfEAM","TL-10388-55","ALS001","false","55","10","1","2023-07-24T18:46:19.000+0000"
"[Materials__c]","a5Q5d000000CxPrEAK","JC","0053h000003HAl9AAG","2023-07-24T18:46:35.000+0000","bgonnelli","DR1-00015","20","a5R5d0000009IGfEAM","TL-10388-55","ALS001","false","1","10","1","2023-07-24T18:46:35.000+0000"
"[Materials__c]","a5Q5d000000CxPwEAK","JC","0053h000003HAl9AAG","2023-07-24T18:46:49.000+0000","bgonnelli","CB5-00005","30","a5R5d0000009IGfEAM","TL-10388-55","ALS001","false","1","10","1","2023-07-24T18:46:49.000+0000"
"[Materials__c]","a5Q5d000000CxPxEAK","JC","0053h000003HAl9AAG","2023-07-24T18:50:20.000+0000","bgonnelli","DR1-00015","20","a5R5d0000009IGkEAM","TL-10377","ALS001","false","1","10","1","2023-07-24T18:50:20.000+0000"
"[Materials__c]","a5Q5d000000CxQ1EAK","JC","0053h000003HAl9AAG","2023-07-24T18:47:03.000+0000","bgonnelli","CB5-00006","40","a5R5d0000009IGfEAM","TL-10388-55","ALS001","false","1","10","1","2023-07-24T18:47:03.000+0000"
"[Materials__c]","a5Q5d000000CxQ6EAK","JC","0053h000003HAl9AAG","2023-07-24T18:47:18.000+0000","bgonnelli","PT1-00002","50","a5R5d0000009IGfEAM","TL-10388-55","ALS001","false","0.25","10","1","2023-07-24T18:47:18.000+0000"
"[Materials__c]","a5Q5d000000CxQ7EAK","JC","0053h000003HAl9AAG","2023-07-24T18:50:49.000+0000","bgonnelli","CB5-00006","40","a5R5d0000009IGkEAM","TL-10377","ALS001","false","1","10","1","2023-07-24T18:50:49.000+0000"
